filename,mol_index,smiles,inchi,inchikey
TER-hydroxylindestrenolide_CID_76046873.sdf,0,C=C1CC=C[C@@]2(C)C[C@]3(O)OC(=O)C(C)=C3C[C@@H]12,"InChI=1S/C15H18O3/c1-9-5-4-6-14(3)8-15(17)12(7-11(9)14)10(2)13(16)18-15/h4,6,11,17H,1,5,7-8H2,2-3H3/t11-,14-,15-/m0/s1",VMGUBSLDEXOUMH-CQDKDKBSSA-N
TER-isocembrol_CID_12444346.sdf,0,C/C1=C/CC[C@@](C)(O)/C=C\[C@H](C(C)C)CC/C(C)=C\CC1,"InChI=1S/C20H34O/c1-16(2)19-12-11-18(4)9-6-8-17(3)10-7-14-20(5,21)15-13-19/h9-10,13,15-16,19,21H,6-8,11-12,14H2,1-5H3/b15-13-,17-10-,18-9-/t19-,20-/m1/s1",YAPXSYXFLHDPCK-MLVUXGSTSA-N
TER-Isogermafurenolide_CID_14038405.sdf,0,C=C[C@]1(C)C[C@@H]2OC(=O)C(C)=C2C[C@H]1C(=C)C,"InChI=1S/C15H20O2/c1-6-15(5)8-13-11(7-12(15)9(2)3)10(4)14(16)17-13/h6,12-13H,1-2,7-8H2,3-5H3/t12-,13-,15+/m0/s1",IEOHWPUTLCTSCQ-KCQAQPDRSA-N
TER-lindestrene_CID_12311270.sdf,0,C=C1CC=C[C@]2(C)Cc3occ(C)c3C[C@@H]12,"InChI=1S/C15H18O/c1-10-5-4-6-15(3)8-14-12(7-13(10)15)11(2)9-16-14/h4,6,9,13H,1,5,7-8H2,2-3H3/t13-,15+/m0/s1",BZQURGSQMBBPRU-DZGCQCFKSA-N
TER-myrrhone_CID_134715234.sdf,0,Cc1cc2occ(C)c2c2c1C(=O)C[C@H](C)C2,"InChI=1S/C15H16O2/c1-8-4-11-14(12(16)5-8)9(2)6-13-15(11)10(3)7-17-13/h6-8H,4-5H2,1-3H3/t8-/m1/s1",SHEOKDCVBGTHJG-MRVPVSSYSA-N
TER-myrrhterpenoid-O_CID_169450807.sdf,0,CO[C@H]1C[C@H](C)[C@H]2C(=O)c3c(C)coc3C=C(C)[C@H]21,"InChI=1S/C16H20O3/c1-8-6-12-14(10(3)7-19-12)16(17)15-9(2)5-11(18-4)13(8)15/h6-7,9,11,13,15H,5H2,1-4H3/t9-,11-,13-,15+/m0/s1",DHSYCWVQRSUUCT-YARBFKLUSA-N
TER-pimaric-acid_CID_220338.sdf,0,C=C[C@@]1(C)C=C2CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,"InChI=1S/C20H30O2/c1-5-18(2)12-9-15-14(13-18)7-8-16-19(15,3)10-6-11-20(16,4)17(21)22/h5,13,15-16H,1,6-12H2,2-4H3,(H,21,22)/t15-,16+,18+,19+,20+/m0/s1",MHVJRKBZMUDEEV-APQLOABGSA-N
TER-pimarol_CID_12314285.sdf,0,C=C[C@@]1(C)C=C2CC[C@H]3[C@](C)(CO)CCC[C@]3(C)[C@H]2CC1,"InChI=1S/C20H32O/c1-5-18(2)12-9-16-15(13-18)7-8-17-19(3,14-21)10-6-11-20(16,17)4/h5,13,16-17,21H,1,6-12,14H2,2-4H3/t16-,17-,18+,19-,20+/m0/s1",JEOZUAHPKAVXSF-UHZRXMQZSA-N
TER-proximadiol_CID_165258.sdf,0,CC(C)(O)[C@@H]1CC[C@@]2(C)CCC[C@@](C)(O)[C@@H]2C1,"InChI=1S/C15H28O2/c1-13(2,16)11-6-9-14(3)7-5-8-15(4,17)12(14)10-11/h11-12,16-17H,5-10H2,1-4H3/t11-,12-,14-,15-/m1/s1",LKKDASYGWYYFIK-QHSBEEBCSA-N
TER-rel-2R-methoxy-4R-furanogermacra-1(10)E-en-6-one_CID_11747425.sdf,0,CO[C@H]1/C=C(\C)Cc2occ(C)c2C(=O)C[C@H](C)C1,"InChI=1S/C16H22O3/c1-10-5-13(18-4)6-11(2)8-15-16(14(17)7-10)12(3)9-19-15/h6,9-10,13H,5,7-8H2,1-4H3/b11-6+/t10-,13-/m1/s1",JUFDIKOOORFASQ-WCXSNEHCSA-N
TER-sandaracopimaric-acid_CID_221580.sdf,0,C=C[C@]1(C)C=C2CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,"InChI=1S/C20H30O2/c1-5-18(2)12-9-15-14(13-18)7-8-16-19(15,3)10-6-11-20(16,4)17(21)22/h5,13,15-16H,1,6-12H2,2-4H3,(H,21,22)/t15-,16+,18-,19+,20+/m0/s1",MHVJRKBZMUDEEV-KRFUXDQASA-N
TER-t-cadinol_CID_160799.sdf,0,CC1=C[C@@H]2[C@@H](CC1)[C@@](C)(O)CC[C@H]2C(C)C,"InChI=1S/C15H26O/c1-10(2)12-7-8-15(4,16)14-6-5-11(3)9-13(12)14/h9-10,12-14,16H,5-8H2,1-4H3/t12-,13-,14+,15-/m0/s1",LHYHMMRYTDARSZ-XQLPTFJDSA-N
"TRI-(1a,2a,3b)-9,19-Cyclolanost-24-ene-1,2,3-triol_CID_134715219.sdf",0,CC(C)/C=C/C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)[C@H](O)[C@H](O)[C@@]45C[C@@]35CC[C@]12C,"InChI=1S/C30H50O3/c1-18(2)9-8-10-19(3)20-13-14-28(7)22-12-11-21-26(4,5)24(32)23(31)25(33)30(21)17-29(22,30)16-15-27(20,28)6/h8-9,18-25,31-33H,10-17H2,1-7H3/b9-8+/t19-,20-,21+,22+,23+,24+,25+,27-,28+,29+,30-/m1/s1",UMSYOYBMWLTSTI-YKFDYPIBSA-N
